comment,topic
"sesuai dengan simakan saya..
bahwa gagasan yang tulus itu dari anes kelihatan dengan tegas dan seriusnya bicara tanpa di buat-buat...

ganjar ini punya prinsip sosialis tapi kurang jelas memberikan gagasan atau memang kurang gagasan mau kerja apa untuk misinya.. humorisnya nampak seperti dibuat-buat untuk menutupi kekurang gagasan.y...

prabowo bicara seperti dari hati punya ketegasan, visioner tapi konsepnya masih sama seperti pemimpin-pemimpin sebelumnya....

secara akumulasi saya lebih cenderung memilih anies yang cukup sebagai modal hakul yakin menuju indonesia lebih baik lagi...",Pemimpin bangsa untuk Indonesia maju
kagum dan sangat terharu ucapan prabowo bertapah iklas hati prabowo cinta pada negara indonesia smg alah mengabulkan cita cita dapat berbuat baik pada ini sangat di cintai nya betapa hebat capres prabowo ini,Pemimpin bangsa untuk Indonesia maju
"bingung,.

1.anies = secara pandangan dan gagasan lebih global untuk memimpin indonesia di era yg butuh inovasi,sayangnya kurang power secara personal dan terlanjur dicap pelaku politik identitas.
2.ganjar = secara integritas dan cara kerja bagus,tapi dari partai yg sdh berkuasa 2 periode dan ya seperti sat inilah indonesia,presiden petugas partai,engak banget kalo partainya berkuasa lagi.
3.prabowo = leadership bagud,power punya,nasionalis.minus kasus hamnya selalu diungkit tanpa ujung dan jujur saya khawatir beliau tidak bisa mengikuti perkembangan zaman dalam membuat kebijakan.
entahlah.....saya hanya berharap indonesia lebih baik siapapun pemimpinya.",Pemimpin bangsa untuk Indonesia maju
"refleksi pak prabowo mencerminkan keikhlasan ingin indonesia menjadi bangsa yang maju, #hiduplahindonesiaraya",Pemimpin bangsa untuk Indonesia maju
turis bisa tngal 10 tahun di indonesia mah hasil kerjan jokowi wkwkwkw,Pemimpin bangsa untuk Indonesia maju
"ini adalah momentum bagus bagaimana karakter calon pemimpin indonesia untuk 2024, saya menilai secara objektif dan melihat prestasi yg sudah di raih ketiganya tidak ada yg sempurna, cuma disini yg paling berani dan berbicara dengan landasan keilmuan dan keahlian di bidangnya dari ketiganya saya memberikan nilai untuk
anies rasyid baswedan 9
ganjar pranowo 5 
prabowo 7
saya yakin dan percaya bahwa rekam jejak adalah bukti fair penilaian terhadap kinerja",Pemimpin bangsa untuk Indonesia maju
"pak anies, pak prabowo, pak ganjar. kenapa kalian tidak kolaborasi saja demi negara indonesia kita yang tercinta ini 🙏",Pemimpin bangsa untuk Indonesia maju
"saya hanya ingin memberikan kritik kepada mbak najwa, yang mengadakan acara gagasan yang cuma asal-asalan, ingat mbak ini tentang sebuah negara,  negara sebesar indonesia yang begitu banyak persoalan, tidak akan cukup di jelaskan dalam waktu 10 menit, tetapi saya melihat diantara ke tiga calon hanya pak prabowo yang tahu banyak tentang persoalan bangsa indonesia yang sedang di hadapi sekarang dan kedepanya baik persoalan nasional maupun persoalan internasional dan pak prabowo walaupun hanya di beri waktu 10 menit dengan sikap tegasnya bisa memberikan gagasan secara lengkap. saya hanya mengingatkan bagaimana bisa seseorang memberikan sebuah gagasan jika tidak tahu persoalan yang sedang di hadapi, sebuah gagasan adalah sebuah cara bagaimana memberikan solusi yang lebih baik untuk mangatasi sebuah persoalan, datangnya sebuah gagasan karena adanya sebuah persoalan. dan saya yakin gagasan anies dan ganjar hanya gagasan ngelantur karena tidak tahu fakta persoalan yang sebenatnya terjadi, intinya justru gagasan yang tidak berdasarkan pada persoalan yang sedang terjadi adalah gagasan yang fantasi hanya sebuah angan-angan",Pemimpin bangsa untuk Indonesia maju
"prabowo adalah pemimpin yang strategis untuk bangsa indonesia sampai 10 tahun ke depan maka dari itu kita butuh pemimpin yang tulus dan tegas, indonesia for prabowo🔥🔥🔥",Pemimpin bangsa untuk Indonesia maju
"mimpi dan cita2 putra terbaik bangsa. sebelum ia meningal, ia ingin indonesia berdiri di atas kakinya sendiri. panjang umur presidenku pak prabowo 🙏",Pemimpin bangsa untuk Indonesia maju
"prabowo adalah bibit ungul sebab bapaknya keturunan dari yahudi timur(sebab guru sejarah saya waktu sma bilang kalau orang chinese itu adalah keturunan dari yahudi timur dan papanya prabowo asli chinese overseas alias ing ni wa jiao alias tionghoa) sedangkan ibunya keturunan asli dari yahudi barat alias jews jadi lahirlah prabowo yg asli yahudi timur plus barat yg bisa melawan negara2 barat yg notabene adalah big bos nya adalah rothschild family yaitu yahudi keturunan jerman,jadi kita akan lihat nanti waktu prabowo menjadi presiden akan melawan yahudi keturunan jerman yg notabene prabowo sendiri adalah yahudi keturunan indonesia alias yahudi timur plus yahudi barat dari keturunan ibunya!!",Pemimpin bangsa untuk Indonesia maju
"indonesia banyak orang pintar, tapi yg jujur & memiliki jiwa nasionalis hanya ada pada diri bpk prabowo, dan disisa umurnya beliau akan terus mengabdi kpda bangsa untuk menjadi lebih baik. ❤",Pemimpin bangsa untuk Indonesia maju
"pak prabowo menhan🇮🇩 r1 lebih siap menjadi pemimpin indonesia, semoga cita-cita mewujudkan indonesia maju dan indonesia emas serta mengentaskan kemiskinan terwujud kan. ❤",Pemimpin bangsa untuk Indonesia maju
"2030 indonesia akan bubar klo dipimping wowo. 
.",Pemimpin bangsa untuk Indonesia maju
prabowo would make indonesia great again,Pemimpin bangsa untuk Indonesia maju
al in prabowo.paling ikhlas buat indonesia,Pemimpin bangsa untuk Indonesia maju
"cuman pak prabowo yang ngomgin seluk beluk yang perlu di ubah dikembangkan di indonesia dengan banyak data, jelas apa tujuanya, al in prabowo",Pemimpin bangsa untuk Indonesia maju
"3 orang hebat yang mencintai negara indonesia, masing-masing memiliki kekurangan dan kelebihan nya sendiri, kalau dr pandangan singkat pribadi :

anies : intelektual, cerdas dan sangat mudah beradaptasi, dan memiliki konsep untuk kedepan nya indonesia, pembawan santai dan mudah di cerna.

ganjar : pembawan nya ""be self"" dan memang mengikuti zaman untuk anak2 muda, konsep nya juga cukup bagus tapi cenderung sangat umum sekali dan cenderung ""main aman"".

prabowo : prajurit yang hebat, tegas dan sangat bersemangat untuk indonesia menjadi hebat dan disegani, karakter pemimpin. secara konsep masih sangat umum sekali yang masih terlalu mengumbar janji.",Pemimpin bangsa untuk Indonesia maju
"prabowolah yang sangat tulus untuk rakyat. indonesia kedepanya akan maju jika presidenya pak prabowo, krn sumber2 penghasilan di indonesia adalah perusahan, mka dengan itu ia ber inisiatif untuk mengelola sdm nya sndiri, tanpa melalui ekspor bahan mentah lgi. dan hal itu bisa membuat penghasilan indonesia akan naik, dgn begitu gaji guru dn kesejahteran lain, akan naik dan meningkat 👏",Pemimpin bangsa untuk Indonesia maju
prabowo subianto makin mantap jadi presiden republik indonesia,Pemimpin bangsa untuk Indonesia maju
"konsep pak prabowo sudah lama terpendam, konsep yg terus mengikuti perkembangan, satnya konsep jiwa patriot, cinta nkri kita berikan kepada letnan jenderal purn.tni h.prabowo subianto untuk pimpin indonesia lebih baik di 2024. prabowo presiden",Pemimpin bangsa untuk Indonesia maju
"memilih calon presiden bukan karena ketenaran di sosial media,
pak anies memang tidak tenar di media sosial, sangat berbeda dengan prabowo ataupun ganjar.

pak anies sosok yang sederhana yang hanya ingin melakukan perubahan untuk indonesia lebih baik, pak anies orang yang tidak memiliki harta yang lebih, pak anies seseorang yang miskin beliau sadar akan keterbatasan nya. hanya kepada rakyat beliau berpihak.

💚💚💚💚",Pemimpin bangsa untuk Indonesia maju
"anies memaparkan gagasanya secara terkonsep, on point, mudah diterima semua kalangan. democracy, education, dan equality menjadi point ungulan anies.

ganjar memaparkan gagasan hanya soal transformasi digital, selebihnya malah condong ke klarifikasi atau pembenaran pribadinya.

prabowo memaparkan kinerja jokowi, dan itu berulang kali. gagasan yang dibawa prabowo lebih ke janji-janji. salah satunya ""ptn dan sekolah negeri harus digratiskan"".

bijaklah dalam memilih pemimpin karena ide dan wawasan seorang pemimpin yang akan membawa indonesia lebih baik.",Pemimpin bangsa untuk Indonesia maju
saran skip sampe menit menit pak prabowo. seru... makin optimis indonesia lbh baik maju adil dan makmur di tangan pak prabowo sbg presiden ri ke8,Pemimpin bangsa untuk Indonesia maju
tetap jendral yg terbaik.... karena indonesia butuh sosok yg jendral yg mimpin negeri ini,Pemimpin bangsa untuk Indonesia maju
"anies keren, ganjar aman, tapi indonesia lagi butuh prabowo",Pemimpin bangsa untuk Indonesia maju
"anies baswedan: perfect!! 
ganjar: gajelas
pak prabowo: capres lawak😂❤. 
sudah satnya kita punya presiden seorang pelawak🎉",Pemimpin bangsa untuk Indonesia maju
insya alah harapan prabowo bisa terjadi dan beliau bisa jadi orang nmr satu di indonesia.,Pemimpin bangsa untuk Indonesia maju
"sehat terus bapk prabowo,terlepas dari pak anis yang gagasanya lebih ungul wajar karena dia adalah seorang dosen dan akademisi,
saya sadar kalau indonesia butuh pemimpin yang ikhlas 
ikhlas mengorbankan nyawanya untuk indonesia
ikhlas di fitnah tegang apapun terhadap diri ya
ikhlas berbuat untuk menguntungkan rakyat indonesia
sosok prabowo subianto
kita tidak akan pernah melihat lagi nanti setelah beliau sudah tidak ada,
semoga bapak sehat selalu 
saya satu dari jutan orang yang me ngagumi bapak,
semoga indonesia bisa berdiri di kaki nya sendiri seperti yang anda cita citakan
kalau bapak tidak jadi presiden nantinya, tapi bapak layak menjadi sosok yang sangat fenomenal dan banyak menginspirasi untuk kami anak muda indonesia terutama saya,
sehat terus jendral",Pemimpin bangsa untuk Indonesia maju
"menurut saya indonesia sedang butuh pemimpin yang tegas, 
insalah pak prabowo.",Pemimpin bangsa untuk Indonesia maju
"andai pak ahok mencalonkan jadi presiden, saya dukung dia, tapi berhubung tidak jadi saya mendukung pak prabowo saja, meski bukan politikus tapi untuk sat ini indonesia butuh orang tegas bukan sekedar petugas partai politik..",Pemimpin bangsa untuk Indonesia maju
"prabowo, insya alah indonesia akan maju dan lebih baik",Pemimpin bangsa untuk Indonesia maju
"saya heran, paparan anis ini sangat mencerminkan seorang negarawan sejati...
kok masih ada ya yang ga suka, kalian ini memang sakit......
kalian tau,,,gagasan perubahan ini hanya dilakukan oleh orang yg mampu dan cerdas, karna apa sudah dilakukan sekarang, akan dibaut lebih baik lagi...
coba kalian lihat ganjar dan prabowo...hanya meneruskan apa yg dilakukan jokowi. dan kedua capren ini mengharapkan restu jokow...bukan restu rakyat indonesia..",Pemimpin bangsa untuk Indonesia maju
ganjar vs prabowo aja ini pilpres 2024 🔥🔥🔥 jelas semua rencana membangun negara. semoga terpilih presiden terbaik untuk indonesia kedepan dan atas izin alah swt.,Pemimpin bangsa untuk Indonesia maju
@prabowo semangat pak... insyalah  alah ridho bapa jadi presiden  indonesia,Pemimpin bangsa untuk Indonesia maju
"prabowo bilang dari papua lihat anak anak di sana kurang gizi dan kemiskinan merajalela pekerjan sulit ketika kerja pun gaji nya kecil tapi dia bilang akan lanjutkan program jokowi , kami ga ngarti cara fikir prabowo😂",Pemimpin bangsa untuk Indonesia maju
"jelas prabowo cinta bangsa indonesia, cinta terhadap rakyat2nya..",Pemimpin bangsa untuk Indonesia maju
"hanya sebagai warga normal, tanpa berpihak ke sisi manapun, bahkan lebih ke arah apatis. dari ke 3 bacapres, saya mengakui pak ganjar lebih pantas dengan semua kompetensi yang terbangun sejak di kepartaian, legislatif bahkan eksekutif. ditambah skil politikal beliau yang seakan menyempurnakan dari sosok pak jokowi. terima kasih pak ganjar atas gagasanya untuk indonesia.",Pemimpin bangsa untuk Indonesia maju
"balikin indonesia kayak dulu lagi pak prabowo, gizi seimbang bagi anak indonesia",Pemimpin bangsa untuk Indonesia maju
"bergetar hati ini melihat kata2 penutup tentang refleksinya pak prabowo 😭 , insya alah beliau kalau jadi presiden akan bersunguh2 dan ikhlas hanya semata2 untuk kemakmuran kesejahteran seluruh rakyat indonesia kedepan amin yarob 🤲🏻🤲🏻🤲🏻",Pemimpin bangsa untuk Indonesia maju
prabowo subianto seorang tni yang tidak pernah menyerah untuk mengubah indonesia yang lebih baik lagi,Pemimpin bangsa untuk Indonesia maju
"kalo ketumnya  jadi presiden

ketumnya jadi presiden 

ketumnya jadi presiden nih
pastinya akan berdikari
sekali lagi berdikari alias berdikari di atas kaki sendiri
tidak ada yang mendikte ketika jadi presiden.

yang ada musyawarah untuk mufakat yang tat pada ud dan pancasila.

prabowo presiden indonesia bukan presidenku, tp presiden bangsa indonesia",Pemimpin bangsa untuk Indonesia maju
ga semudah itu pak prabowo.....membuat indonesia terhormat....harus bisa menyesuaikam dgn kondisi sat ini pak...bicara sangat gampang dan mudah....praktek????kita lihat saja......,Pemimpin bangsa untuk Indonesia maju
"milih ganjar bekengan nya pdip bnyk isu yg kurang enak ini partai sering di olok2 di medsos, milih prabowo ya kurang lbh nanti kerja nya sama aja kek jokowi. pilihan yg paling tepat cuma anies dia yg paham betul tentang masalah problem di indonesia. dalam diskusi ini pun ga ada janji2, tapi dia membeberkan dan mngimplementasikan cara2 untuk mengatasi masalah tsb",Pemimpin bangsa untuk Indonesia maju
"ngomong logika. pertama ""jika anies baik kinerjanya elektabilitas nya tentu paling tingi, exposure dki 1 sangat tingi terbukti terjadi di pak jokowi."" kedua, jika prabowo dicap baik oleh rakyat, yg katanya paling ikhlas, bukan penjahat ham pecatan tni, 3x event pilpres setidaknya beliau terpilih."" tapi fakta membuktikan kedua hal logis ini tidak terjadi. masyarakat indonesia sudah cerdas ! yg menawarkan gagasan cerdas, jawaban konkrit, dengan contoh kasus dan tidak berbelit2 menawarkan janji, rekam jejak dan masa lalu terbukti baik cuma pak ganjar pranowo.",Pemimpin bangsa untuk Indonesia maju
lebih berbobot dan gagasan prioritas sampai th 2045 dan kembali pada ud 45 dan pancasila agar ke adilan sosial bagi seluruh rakyat indonesia saya cinta negara indonesia raya dan saya milih prabowo subianto sebagai capres idaman dan harapan bangsa indonesia dan rakyat yg cinta negara dan sadar bahaya korupsi. korupsi hilang kemiskinan teratasi,Pemimpin bangsa untuk Indonesia maju
"yang paling iklas hanya pak prabowo,sampai hayat hanya untuk indonesia,mari kita jadi orang cerdas memilih pemimpin,",Pemimpin bangsa untuk Indonesia maju
"prabowo merasakan kepahitan2 menjadi bagian dari bangsa ini, dan sampe sekarang indonesia masih terus ditindas, dimanfatin, dan sebagian ngetawain. gagasan dan pemikiran pak prabowo mungkin gak semua orang bisa nangkep, tapi kalo kita pahami akar masalah bangsa ini sangat lugas beliau paparkan dan strategi ngatasinya dg jelas.

belia tipe orang yg ""susah diatur"" terlihat ketika mba nana meminta beliau berkaca dan melakuakn ""refleksi diri"" beliau justru memilih bercerita dg audience. susah diatur beliau ternyata ""bukan senaknya sendiri"" karena terbukti dengan cara beliau refleksi diri dengan bercerita ke audience itu justru itu adalah spech terbaik beliau! dan kita tahu ketulusan dan cita2 beliau sangat luar biasa! pecah! andai beliau berkaca di depan kaca, mungkin hanya kata2 bualan saja yg keluar. ""susah diatur"" beliau memperlihatkan tidak mudah dikendalikan/distir, dan tipe orang konsitensi dan komitmen. bisa dipastikan juga beliau ngak punya agenda lain selain namanya tercatat dalam sejarah sebagai anak bangsa yg menghantarkan bangsa ini menjadi indonesia emas! god job prabowo",Pemimpin bangsa untuk Indonesia maju
statemen terakhir pak prabowo terkait refleksi sunguh sangat memotivasi. bergetar hati saya dan berharap beliau diberikan amanah untuk dpt membuktikan obsesinya melihat indonesia dihargai di dunia. ❤❤,Pemimpin bangsa untuk Indonesia maju
pak ganjar aku nantikn kinerja mu ke depn nya pak ganjar menuju indonesia maju,Pemimpin bangsa untuk Indonesia maju
"pak anies pintar olah kata berkata 2 dgn teori tapi pelaksanan nya banyak yg gagal, ganjar tetap konsisten apa yg di sampai kan sesuai dengan apa yg di kerjakan, prabowo tegas dan lugas tapi lambat pelaksanan nya, semoga di berikan pemimpin yg tulus ikhlas untuk indonesia.",Pemimpin bangsa untuk Indonesia maju
bismilahirahmanirahim pak prabowo tolong bawa indonesia menuju indonesia yg lebih baik,Pemimpin bangsa untuk Indonesia maju
"berteori tidak cukup, kita perlu yang paham situasi geopolitik dan yang sudah siap menjalankan strategi mempertahankan kedaulatan negara, pak prabowo yang terbaik untuk indonesia berdaulat, bukan capres by order...",Pemimpin bangsa untuk Indonesia maju
