comment,topic
"info seputar pemilu 2024

dpr ri boleh-boleh saja mengunakan hak angket untuk melakukan pemeriksan terhadap mk. apakah mk tersebut melakukan pelangaran etik, pelangaran konstitusi dan melakukan pelangara peraturan perundang-undangan yang diatur didalam undang-undang mk tersebut, yaitu pada sat melakukan putusan batas usia capres dan cawapres 16 oktober 2023 kemarin. tetapi dpr ri tidak boleh masuk kedalam ranah putusan mk, karena putusan mk itu final dan mengikat. 

pesan saya kepada pdip dan masyarakat yang menolak putusan mk tersebut, lebih baik kalian mengawal mkmk dan menyampaikan bukti-bukti temuan pelangaran yang diduga dilakukan oleh mk tersebut, dari pada dpr ri mengunakan hak angket. sebab jika dpr ri mengunakan hak angketnya, berarti dpr ri tidak percaya dengan mkmk yang dipimpin oleh prof. jimly ashidiqie tersebut. 

maka lebih baik dpr ri melakukan hak angketnya terhadap kpk, karena ketua kpk filri bahuri telah melakukan pelangaran etik yang diatur didalam undang-undang kpk tersebut. 

catatan.
pemerintah dan dpr ri harus membuat suatu peraturan perundang-undangan yang mengatur syarat pencalonan capres, cawapres dan kepala daerah. supaya lembaga kpk dapat mengeluarkan surat keterangan bersih dari korupsi dan dari dugan korupsi bagi setiap capres, cawapres dan kepala daerah yang diusung oleh semua partai (seperti skck yang dikeluarkan oleh lembaga kepolisian). jangan sampai partai-partai itu menyuguhkan atau menyodorkan calon-calon yang memiliki catatan hitam untuk dipilih oleh rakyat indonesia. artinya: jika ada calon pemimpin yang pernah diduga melakukan korupsi tetapi belum pernah diperiksa oleh kpk, tetapi partai-partai mencalonkan orang tersebut untuk dipilih. maka kpk harus mengeluarkan surat keterangan bebas dari korupsi atau bebas dari dugan korupsi. sehinga partai-partai itu benar-benar menyuguhkan calon pemimpin yang amanah, bersih dan jujur, untuk dipilih oleh seluruh rakyat indonesia. 

semuanya ini saya sampaikan, supaya jangan sampai terjadi lagi pada pemilu-pemilu berikutnya. karena didalam pemilu 2024 ini, ada calon-calon pemimpin yang disuguhkan oleh partai kepada rakyat indonesi, yang memiliki rumor dimasyarakat bahwa mereka memiliki catatan hitam yang belum pernah dibersihkan atau diklarifikasi oleh lembaga kpk, seperti halnya:
1. anies baswedan yang diduga korupsi dalam kasus korupsi formula e. 
2. cak imin yang diduga korupsi dalam kasus korupsi kemenaker. 
3. ganjar capresnya yang diduga korupsi dalam kasus korupsi e ktp. 

sedangkan prabowo yang diduga melakukan pelangaran ham pada kejadian trisakti 98 itu, sudah diklarifikasi melalui skck yang dikeluarkan oleh lembaga kepolisian. sebagai bukti bahwa prabowo itu bersih dari tindakan perbuatan yang melawan hukum.
maka dapat kita simpulkan bahwa calon pemimpin yang tidak memiliki catatan hitam pada pilpres 2024 itu, hanyalah prabowo, gibran dan mahfud md saja. 

pertanyanya: jika salah satu diantara mereka ini nantinya terpilih menjadi presiden pada periode tahun 2024-2029, apakah ada yang menjamin bahwa mereka itu tidak akan korupsi.??
jangan-jangan mereka akan korupsi yang lebih besar lagi dari korupsi yang sebelumnya, karena mereka itu masih memiliki catatan hitam yang belum dibersihkan oleh lembaga kpk. apalagi calon-calon pemimpin yang memiliki catatan hitam itu dipersatukan menjadi satu pasangan capres dan cawapres.
tetapi karena partai politik telah mendaftarkan ketiga capres dan cawapres tersebut. maka marilah kita seluruh masyarakat indonesia menentukan pilihan kita pada pilpres 2024 dan jangan sampai salah pilih. maka pilihlah pemimpin yang amanah, bersih dan jujur. seluruh rakyat indonesia berharap, siapapun yang terpilih nantinya diantara mereka, semoga dapat memimpin bangsa ini menjadi bangsa yang besar dan bangsa yang bebas dari korupsi. 

salam akal sehat & salam pancasila.",Bakal calon presiden
anis cerdas wajib jd presiden 2024,Bakal calon presiden
anies baswedan presiden ri 2024 ..amin😊,Bakal calon presiden
"dari semua ,,anies baswedan yg lebih pantas tuk jdi presiden ri 2024..amin",Bakal calon presiden
"anies baswedan x cak imin

 dp 0% dan bm gratis.... 

ayo dukung pak anies✅✅✅",Komentar akun buzzer
anies nato no action talk only😂,Komentar akun buzzer
kebanyakan buzer anis awomwowm,Komentar akun buzzer
terpesona ..aku terpesona...mendengar dengar kata kata anis......😂😂😂,Komentar akun buzzer
anis cuman pinter ngomong 😂.contoh jkt dp 0 rupiah dan ok oc kemana kbrnya 😂,Komentar akun buzzer
anies baswedan tukang bohong 😂 jualan online ngk perlu siup & npwp. sejak kapan bikin akun tokopedia & shope perlu siup 😂,Komentar akun buzzer
anies baswedan jago dalam bicara janji setelah itu di tagih janjinya pura² gila ya....😂,Komentar akun buzzer
"ada yg bilang anis pandai kata²... sebenar nya bukan pandai kata², tapi "" kalian gk ngerti krna s*k**am rame²"" mna paham bahasa akademisi 😂😂😂",Komentar akun buzzer
"anis story telingnya bagus, tapi klo kerja enga dlu deh 😂",Komentar akun buzzer
dimana mana yg komen bazer anis kayak kurang kerjan dimana itu itu aja yg komen😂😂😂😂😂,Komentar akun buzzer
"yang komen positif tentang anis, akun akun yg namanya ada karakter 4 nomor di belakang nya. apakah akun bot utk buzer? wkwkw",Komentar akun buzzer
"dari ketiganya, public speaking paling bagus emg anies sih 😂 ini yang bahaya 🤔",Komentar akun buzzer
anis pinter ngomongnya...😂,Komentar akun buzzer
anis cm bacot doang 😂😂😂,Komentar akun buzzer
anis muter muter jawabanya😂,Komentar akun buzzer
yg comen kbnyk org betawi pasti anis😂😂😂😂😂wkwk,Komentar akun buzzer
isinya buzer nya anis semua😂😂,Komentar akun buzzer
"nis nis, pinter ngomong doang sampe melet2 tuh bibir dibasahin mulu 😂",Komentar akun buzzer
mb nana jadi dipilih timses anies kah buzer nya mantap 😂😂😂😂,Komentar akun buzzer
intinya klo kebanyakan nonton bokep  dijamin otak nga ngeres😂,Komentar akun buzzer
komen isinya buzernya anies😂,Komentar akun buzzer
"anis bicaranya susah di pahami muter"" 😂",Komentar akun buzzer
"anies : gagasan ✅, eksekusi ❌, trackrecord 🙄

ganjar : gagasan 👍, eksekusi 👌, trackrecord ✅

prabowo : gagasan ❌, eksekusi 👌, trackrecord 😂😂

lihatlah pemimpin dari trackrecord nya, karena ucapan bisa manis tapi tindakan berbuat lain.

semoga kita jadi pemilih yang berpikir matang.",Komentar akun buzzer
set dah isinya robot anies yg komen 😂,Komentar akun buzzer
bang anis emang jago bro  .jago omong mksutnya ..😂😂😂,Komentar akun buzzer
anis kena prenk komentar di atas🤣,Komentar akun buzzer
"yg pada muji dan mendukung anis baswedan rame bener sampe capek gw ngelike"" in nya😂",Komentar akun buzzer
ganjar harus belajar ke anies bagaimana menjawab dengan efektif dan efisien supaya tidak ngalor ngidul 😂,Komentar akun buzzer
"pa anis❤.
banyak buzer menyerang😂 komenin stiap koment pro anis",Komentar akun buzzer
wkwkwkwkwk isi komenya buzer anies semua😂😂😂,Komentar akun buzzer
"anjir buzer anis banyak juga, pdhl dia ngomong cuma bahas muter2 biar keliatan ngerti 😂",Komentar akun buzzer
anis tukang ngibul😂,Komentar akun buzzer
mantap anis masih nga kehilangan sentuhan andalanya untuk stand up komedi yang jago ngibul dan tebar janji! nga beda jauh waktu debat sama ahok dan rakyat uda tau hasilnya ntar gimana!,Komentar akun buzzer
"anis jago gagasan dan ide, tapi eksekusi 0. kalau kata orang jawa ndobol😂😂😂",Komentar akun buzzer
vendor live streamingnya goblok wkwkwk,Komentar akun buzzer
yg punya metro siapa ya??? surya paloh dukung siapa ya??? komentar hampir semua yg dukung anis????😂😂😂 ada apa ini? kayak zaman dulu aja 😂😂😂,Komentar akun buzzer
banyak pendukung anis komen wkwkwk dibayar ga ya?😂😂😂,Komentar akun buzzer
anis memang pintar merangkai kata.. klo kerja nol besar😂😂😂😂,Komentar akun buzzer
anies emang pandai berbicara tetapi di lapangan tidak ada yang di kerjakanya 😂,Komentar akun buzzer
anis pandai merangkai kata kata😂😂😂,Komentar akun buzzer
dari seluruh komentar yang memuji pak anis. saya melihat angka pada usernamenya.. apakah ini buzer hehe. mohon pencerhananya sepuh,Komentar akun buzzer
"ini komen banyak ke anis kayak udah di seting , akun - akun fake pula . terus paling detailnya setiap akun itu meningikan pa anis tapi di ujung nya mengejek pak ganjar  ya . biar lebih adil prabowo nya juga dong komen 😂",Komentar akun buzzer
"komen nya kok anies mulu😂
curiga orang dalam😂",Komentar akun buzzer
yang komen anis penonton bayaran semua wkwkwk😂,Komentar akun buzzer
banyak kalo busernya pak anis disini 😂,Komentar akun buzzer
comen akun palsunya pda mlih anies wkwk,Komentar akun buzzer
smua  bacapres smuanya. sama ajh manis. bener😂😂😂,Komentar akun buzzer
"anis berkelas banget, yang lain ketar ketir😂",Komentar akun buzzer
# yang komen identik ke anies baswedan dan prabowo itu hti dan fpi sepandai pandainya bersembunyi bau bangkai tetap tercium juga 😀,Komentar akun buzzer
"banyak buzer anies njir, rata rata pake akun kosongan, profil kagak ada, nickname random. gak percaya? liat aja di kolom komentar 😂",Komentar akun buzzer
"busuk mulut mu nis
😂😂😂",Komentar akun buzzer
banyak akun akun bot penyepong anis cu wkw,Komentar akun buzzer
"pasti disini hanya nonton sampe anies, selebihnya hanya skip2 trus liat sat pertanyan saja 😂😂😂 . ya kan?",Komentar akun buzzer
"setelah melihat sebagian komen, banyak akun bot yang menjelma jadi pendukung anis wkwkw",Komentar akun buzzer
ini militan sekali buzer anies pengiringan opininya 😂 gak di live chat gak di kolom komen 😂 cuan gede nih yg punya jasa bot subs 😂,Komentar akun buzzer
anies banyak ngibul kalau ngomong 😂😂,Komentar akun buzzer
"rata-rata yang komen dukung anies, pake akun bot wkwkwkwk",Komentar akun buzzer
anis pintar membodhi😂😂😂,Komentar akun buzzer
buzer anies semua komenya 😂,Komentar akun buzzer
anis omong kosong.tata kata doank.😂2024 ganjar ptabowo❤,Komentar akun buzzer
gak yakin sama omongan anis. banyak ngibulnya.😂😂😂,Komentar akun buzzer
wkwkwkw akun akun bodong pilih aniesz 😂😂,Komentar akun buzzer
pak anis boleh saya tanya kalo dp 0% 😂😂,Komentar akun buzzer
"banyak bnget nih yg percaya anis 😂
retorikanya sangat bagus 😂",Komentar akun buzzer
anis anis wae janji manis kah h😂,Komentar akun buzzer
"buzer anies dmn2, gw yakin pilpres 2014 sm 2019 ini buzer buzer peliharan partai sapi, skrng dikubu anies, dmn2 ada aja nongol buzer anies😂",Komentar akun buzzer
"yalah klo ud namanya cara ngomong itu paling indah emg anies, tapi soal realisasi kyknya m.. 😂😂",Komentar akun buzzer
13rb komen anis semua 🤔 (edit),Komentar akun buzzer
"dari debat pilgub dki sampe pilpres abunawas dari yaman paling banyak keluarkan kata ""yang tidak kalah penting"" 😂😂😂",Komentar akun buzzer
"akun buzer bnyak amat, d bayar berapa si buat dukung anies?, gw mau liat respon masyarakat malah ketutup komentar buzer.",Komentar akun buzzer
ngeri timnya anies banyak amat buzernya 😂,Komentar akun buzzer
kalo dibelakang akunya ada 4 digit angka fix bot anies 😂,Komentar akun buzzer
ini banyk komentar anies anies beneran atau lagi hack akun nya 😅,Komentar akun buzzer
"yg paling cedas mengrna ganjar,anis kya ank paud, muter muter gk jelas, tp kadrun terpesona 😂😂",Komentar akun buzzer
isi komenya buzer anis semua dah 😂,Komentar akun buzzer
gokil buzer anies😂,Komentar akun buzzer
ternyata jago ngebacot itu sangatlah penting yak 😅😂😂😂,Komentar akun buzzer
"di yt banyak yg muji anies, di tiktod yg di dalamnya canpuran dari joget2, video alay, kontroversi dan hoax banyak yg cerca, maki anies, jadi keliatan netijen paling cerdas itu di platform mana 😅",Komentar akun buzzer
banyak banget buzer anis 😂,Komentar akun buzzer
buzer anies dikerahkan untuk memberi komentar di sini. 😂😂,Komentar akun buzzer
buset dah banyak buzer anies disini😂😂😂😂,Komentar akun buzzer
"ini komen isinya dukung pa anis semua dah. 😂
gak sesuai poling di tv tv 😂",Komentar akun buzzer
"dari jaman dki juga anis cuma menang public speaking minus praktek, masi banyak aja yg terkecoh mulut manis😂 yg harus maju yg pengalaman yg besar",Komentar akun buzzer
kalau merangkai kata kata pak anis jagonya 😂,Komentar akun buzzer
anis bicaranya nya banyak. tp kenyatan kosong 😂😂😂😂,Komentar akun buzzer
"banyak banget buzer anies, banyak dana kek nya ni.😂",Komentar akun buzzer
banyak banget buzer anies 😂,Komentar akun buzzer
yang komen dukung anies akun kloningan pks 😅😅,Komentar akun buzzer
banyak buzer anies 😂😂😂😂,Komentar akun buzzer
seng omong anis ngomong opo brti uteke ra nyandak 😂😂😂 yo ngono kae lah kualitas utek rendah 😂,Komentar akun buzzer
di komenan najwa kok banyak pendukung anisnya ya 😂😂😂😂 tau dah egepe gue mah netral aja,Komentar akun buzzer
anies? lucu ah. gw gak butuh kang pidato woy 😂😂😂,Komentar akun buzzer
di yt byk pak anies di twiter ganjar semua,Komentar akun buzzer
"anis klu ditanya cma muter² ngak jelas, bingung sendiri dia 😂

capres hnya menjadi budak nasdem, prabowo di khianati, ahy di ingkari 👎",Komentar akun buzzer
anis ngapain coba 😂😂😂,Komentar akun buzzer
ngeri buzer e anis 😂,Komentar akun buzzer
hanya bpk ganjar pranowo... yg berbicara sdh nyata.. gak cuma janji manis ( pinter ngomong doang.. kerja nol b. e. s. a. r) 😂😂😂,Komentar akun buzzer
anies itu beneran bacapres? 😂 yaolo hahahah,Komentar akun buzzer
"anis ramai didunia maya kebanyakan buzer robot, namun zonk didunia nyata.",Komentar akun buzzer
pendukung anies berisik😂,Komentar akun buzzer
"pak anis pinter argumenya, cuman sayang kaga bisa kerjanya ngemeng dong😂😂",Komentar akun buzzer
"anis teori + retorika + vocal bagus + pratik sulit.

😂😂😂😂😂😂😂",Komentar akun buzzer
ngeri ama anies. tong kosong nyaring bunyinya. klo berkata-kata manis tp buktinya asem😂,Komentar akun buzzer
gmana tuan nyonya udah kenyang belum makan yang manis-manis nya? 😂😂😂,Komentar akun buzzer
buzer anies semua woi 😂😂,Komentar akun buzzer
banyak buzer anies ternyata 😂,Komentar akun buzzer
"buzer kebakaran woi !!!       di sini di comentnya para netijen di hampir seluruh isi komentar video ini 90% isinya hanyalah anies baswedan,  sedikit aja ada buzer langsung disikat 😊😊",Komentar akun buzzer
anies itu pandai bersilat lidah...malas sy milih orang yg pandai ngomong doang😂😂,Komentar akun buzzer
"liat komentar tntang ganjar smua isinya sama wkwkwk ketahuan bgt gaya buzernya, pdhal smlm mah smua komen positif tntang pak anies, tw bnyak yg pro k anies lgsung nurunin buzer wkwkw ngakak bgt ini dah thun 2023 buzer udh kagak laku, d twiter lbh parah lg gini amat pendukung mu pak ganjar",Komentar akun buzzer
"komen dibanjiri buzer 😂

""terimakasih pak ganjar  dst dst ""

😂",Komentar akun buzzer
banyak buze anies pada komen 😂,Komentar akun buzzer
"😂😂😂😂yg komen kubu pak anies ,,,,,,saya pe dukung pak ganjar ,,,,tetap pak ganjar yg trbaik",Komentar akun buzzer
"ajib, bazer pak anis banyak jg 😂",Komentar akun buzzer
yang kometar anies bayaran semua 😂😂😂,Komentar akun buzzer
anies yohanes baswedan 😂😂,Komentar akun buzzer
anis masih manis ya bicaranya😂😂😂,Komentar akun buzzer
"bazer² dari kubu ubanan, waktu dan tempat di persilahkan untuk mengolok-olok anies 😂😂😂",Komentar akun buzzer
kok ada orang yang bisa mau dukung anies ya?😂,Komentar akun buzzer
hanya ganjar dan prabowo yg cocok bacapres... anis jadi pemanis aja😂,Komentar akun buzzer
ini yang komen kok anies semua yak wkwkwkwkw bagus juga bot yang dipake buat spam😂😂😂😂,Komentar akun buzzer
anis mah bisa ngomong doang dki hancut😂😂,Komentar akun buzzer
buzer nya anis  banyak amat 😂😂,Komentar akun buzzer
"klo cma gagasan anies jago ny, klo di suruh kerja g becus, menteri pecatan, jdi walikota malah ngerusak, koq malah mau jdi pesinden wkwkwk 😂",Komentar akun buzzer
dari 24rb komentar #23rb semua koment pak anies 😎.,Komentar akun buzzer
ini yang komen anis kayaknya warga dki semua sih😂😂,Komentar akun buzzer
anis dimana mana njir😂kok bisa,Komentar akun buzzer
"semua komen dukung anies,ada apakah ini😂",Komentar akun buzzer
aslinya pendukung anis panik😂,Komentar akun buzzer
"banyak buzer anies, akun palsu semua yg komen",Komentar akun buzzer
"anies emg pinter ngmng nya,tp ngmng doang😂",Komentar akun buzzer
"coba cek kalo yg suka pa anies komen di sini pasti dg ungkapan yg berbeda 2 karena memang sebanyak ituh yg suka beliau,namun bila yg komen menyatakan suka pa ganjar,kok komentar nya spam ,sama seolah seperti 1 orang namun akun nya saja yg di cloning..mongo cek🙏",Komentar akun buzzer
apa cuma saya ya..yang melihat komen2 untuk pak ganjar banyak yang sama persis.kata2nya dan emojinya😂..padahal akunya beda2..atau jangan2..asudahlah..#anis4president.,Komentar akun buzzer
"anis memang manis dalam merangkai kata²,...
pinter omong doang, nanti pas realita nya, zonk..!! 
banyak yg di khianati 😂😂😂",Komentar akun buzzer
buzer anis banyak berkeliaran 😂,Komentar akun buzzer
komentar anies baswedan banyak amat wkwkwkwkwkwkwkwk mending kalo nonton vidionya,Komentar akun buzzer
"anis memang manis dalam merangkai kata²,...
pinter omong doang, nanti pas realita nya, zonk..!! 
banyak yg di khianati 😂😂😂",Komentar akun buzzer
banyak ya buzer anies hahaha,Komentar akun buzzer
banyak buzer anis 😂,Komentar akun buzzer
"kemampuan retorika yang paling mumpuni anis, tapi yang paling gak kongkrit juga anis. 
hebat dalam menyampaikan ide, tapi bicara kongkrit langsung gagap 😂
kayaknya komentar ini akan diserang 😂",Komentar akun buzzer
anis juara ngomong 😂😂😂,Komentar akun buzzer
ganjar bnyak nyontek pak anis😂😂😊,Komentar akun buzzer
buzer anies banyak banget di komen 😂😂😂,Komentar akun buzzer
mbak nana ngeri sekali sampai anis belepotan 😂 jawabnya.,Komentar akun buzzer
"klo soal bicara anis jagonya😂😂 karena dia pintar bolak-balik kosa kata itu menurut saya😁😁, 

tpi saya jagokan pak ganjar 🤟 jdi ri 1 tahun 2024 amin🤲",Komentar akun buzzer
anis kalo tidak di tegaskan dengan kata kongkritnya!!! bakalan berputar putar 😂 mantab mbak nana,Komentar akun buzzer
pak anies banyak omong doang tapi gada kerja😂,Komentar akun buzzer
"pada manis manis ya mulutnya, pinter merangkai kata2 😂",Komentar akun buzzer
bagian anies di skip aja😂 males liatnya,Komentar akun buzzer
buzer anis banyak ya rata2 username belakangnya nomor,Komentar akun buzzer
jgn salah pilih omongan yg manis 😂😂,Komentar akun buzzer
anis emang pinter. pinter ngomong 😂,Komentar akun buzzer
satu yang saya suka sama  mas anis adalah selalu menjilat bibirnya. 😂😂😂,Komentar akun buzzer
"dengar anis ngomong enak sambil rebahan ,lumayan dongengnya buat pengantar tidur😂😂",Komentar akun buzzer
mana nih jempolnya team anis kadrun 😂🗿,Komentar akun buzzer
"pak anies hebat, pinter ngomong, jago nata kata, klo kerja blm tahu bisa sejauh apa  😂",Komentar akun buzzer
anis mulutnya kyk comberan progam sumur resapanya dia😂,Komentar akun buzzer
komikanya gk netral memang slama ini dipihak anis😂😂😂😂😂gak jelas,Komentar akun buzzer
"wkwk kebanyakan yang mendukung anies akun fake.apakah jangan""?😂",Komentar akun buzzer
anis bas. bisa  ngomong ngedabrus.. tiori aja. ngurus jkt tidak pecus. 😂😂😂,Komentar akun buzzer
"anis, masih aja pake teori2 puisi kata2, ampun deh, masuh ada jg yg terlena dengan diplomasi bombastis kata2 meninabobokan. oe.. kaum intelektual... wake up!!",Komentar akun buzzer
yg pilih anis udah nerima amplop liat itu jis 😂,Komentar akun buzzer
komenya anis semua curiga buzer😂,Komentar akun buzzer
"akun fake yg muji²  anis banyak banget, segitunya cari suara jadi kasian gua🤣",Komentar akun buzzer
"banyak akun palsu pendukung anies 😂😂😂😂
1 orang mungkin punya 6 atau  7 akun...komentnya sama semua😂😂😂😂😂😂😂",Komentar akun buzzer
anis ditanya angka jawabnya muter2😂😂,Komentar akun buzzer
semua pada kena omongan manisnya anis 😂😂😂,Komentar akun buzzer
paling bagus kata2nya sih si anies. tapi ga tau ya kerjanya gmn 😂😂 gw udah tau sih semua yang dijanjin 3 orang capres itu bong.,Komentar akun buzzer
buzer anis banyak amat ya 😂😂,Komentar akun buzzer
alah kentut koh nis 😂😂😂,Komentar akun buzzer
anies bulshit 😂,Komentar akun buzzer
kalo p anis pasti tauh kan pintar ngomong 😂,Komentar akun buzzer
keliatan banget kalo anies banyak “ngedabrus”nya… 😂,Komentar akun buzzer
"anies najis, ribet mikir nya apalagi kalau udah bawa bawa keadilan 😂",Komentar akun buzzer
mulut manies😂,Komentar akun buzzer
di kolom komentar ini yg akunya ada angkanya semuanya dukung anies 😂😂,Komentar akun buzzer
rata2 yg menyerang pak anis kebanyakan akun2 buzerp,Komentar akun buzzer
anies mau ngomong apa? di dki aja gagal total! 😂😂😂,Komentar akun buzzer
"melihat komentar netizen yang banyak pro ke pak anis, para buzer jadi makin sibuk nih.... 😂☺️",Komentar akun buzzer
anies solat jumat heboh blng politik identitas😂😂😂,Komentar akun buzzer
"anis kebanyakan dongeng nya 😂😂 (ngakak terguling guling)

ganjar by data & pengalaman 👍

prabowo : masih menyimak dulu",Komentar akun buzzer
buzer panik banget komen pada komen dukung anis 😂😂😂,Komentar akun buzzer
"to swet pak anis, nanti ga bisa jalan kena diabetes 😂",Komentar akun buzzer
yang komentar pendukung anis.. rata² akun bayaran.. liat aja akunya di belakangnya ada nomornya semua.. satu orang bisa megang 20 akun nan,Komentar akun buzzer
lah pembukan nya malah percintan 😂😂 ini adu gagasan kocak,Komentar akun buzzer
"anies luar biasa ngecapnya.. cocok mank jadi motivator, mungkin bisa gantin mt 😂",Komentar akun buzzer
"pak anis keren publik speakingnya, #ri1",Komentar akun buzzer
mantap bung @anis teruskan perubahan... semoga istiqomah ❤❤,Komentar akun buzzer
buset kolom komen dibanjiri akun-akun username belakangnya angka 😂,Komentar akun buzzer
"yang suka menfitnah pak anis itu rata2 pakai akun palsu, jadi mungkin orang2 suruhan",Komentar akun buzzer
"harusnya pak anis, pak ganjar, dan pak emil 😂",Komentar akun buzzer
banyak amat buzer anies 😂,Komentar akun buzzer
"sama kaca aja wowo takut, anies malah ngobrol bukan introfeksi diri tapi malah curhat...😂😂😂😂😂",Komentar akun buzzer
denger jawaban ania jadi sadar. trnyata di sosmed banyak buzer yg disiapkan buat muji2 anis😂,Komentar akun buzzer
"buset komenan anis rata rata akun kyk bot semua namanya ada angka randomnya kyk 1234,5596,7890 wtf is this",Komentar akun buzzer
buzer anies mulai berdatangan😂,Komentar akun buzzer
anis mimpin jakarta aja gabener 😂,Komentar akun buzzer
banyak buzer anies disini😂,Komentar akun buzzer
"anis: ..kalimat pamungkas nya *apa yg terjadi* sambil melet2 lidah spt ular😂.. *ahli dalam teori* 😂😂

prabowo emosian haha..apan begitu cara menyampaikan visi misi haha emosi banget, pulang2 tensi naik ya pak wo😂",Komentar akun buzzer
bot anis  banyak kali 😂😂😂,Komentar akun buzzer
anis pinter ngomong .kerja ga becus😂😂,Komentar akun buzzer
"dulu saya angap anis hanya bisa retorika..tata kata...jago bicara saja...

tapi setelah saya lihat dan dengar acara ini..ternyata angapan saya selama ini terhadap anis ternyata benar ...😂😂😂",Komentar akun buzzer
"ini pendukung ganjar komenya kocak""amat ya

tertampar realita junjunganya tidak layak, malah muji muji gajelas 😂

ngejek prabowo gabisa ngomong dan anis cuma bisa ngomong 

padahal tonton aja sendiri ganjar kaya apa disini hahaha


selamat tertampar realita, godbye pdi, godbye banteng 2024",Komentar akun buzzer
sebab kata kata2 anis manis dan dan orang indo suka dengan kata2 manis dan termakan janji manis sedih sdm jongkok,Komentar akun buzzer
"banyak banget akun bodong dukung anies di komen cok wkwk , gila segini nya kah takut kalah ampe di spam komen fake 🤣",Komentar akun buzzer
buser nya anies banyak amat ini di kolom komentar 😂😂😂,Komentar akun buzzer
"nama akun yang belakang ada angkanya, pasti komenya dukung anis, yang akun nama tanpa angka2 kebanyakan netral...(mungkin kebetulan)",Komentar akun buzzer
"coba panji suruh standup tg kbijakanya anis, kan dia tingal d jkarta 😂",Komentar akun buzzer
akun bot pak anis banyak bet,Komentar akun buzzer
relawan anies lucu yg komen 😂😂😂,Komentar akun buzzer
knp ya sat anis n prabowo tampil...rasanya ngeri2 sedap😂😂😂😂... pusing sendiri,Komentar akun buzzer
anis …😂😂😂😂,Komentar akun buzzer
😂😂🤣🤣anis bingung di cecar pertanyan mbak najwa😂,Komentar akun buzzer
"yg komen dukung anis, akunya tanpa profil semua 😂😂😂. bot ya!!",Komentar akun buzzer
"mr bowo g mau ngaca 😂 ,, malu pak liat diri sendiri ? 😂 ,, ganjar bnyk blunder nya coba minum gingo biloba pa ,, 😅 , fix anis aje",Komentar akun buzzer
anis pinter ngomong kalo di kritik ngeles juga😂😂😆,Komentar akun buzzer
inget ya guys anies kalo ngomong pinter banget😂,Komentar akun buzzer
anis jago ngomong doang 😂,Komentar akun buzzer
saya denger anis bicara ketawa sndiri...semuanya mimpi..😂,Komentar akun buzzer
banyak bot anies ternyata dimana mana 😂,Komentar akun buzzer
"anies selalu aja sok ngomong keadilan,makmur & bahagia padahal sianies itu paling hobi kelebihan bayar, nipu warga jkrt & menjadikan kaki itu sebagai alat transportasi😂😂😂",Komentar akun buzzer
ketahuan view nya rata rata pengemar anis 😂😂😂😂😜😜,Komentar akun buzzer
gagasan anies terlihat bagus termasuk nanti bong bongnya 😂😂😂,Komentar akun buzzer
"pak anies ,, gok gak bosen ngomong bertele2 ,lebih cocok jadi motivator pak😂😂",Komentar akun buzzer
pak anis mah paling jago lip service 😂😂,Komentar akun buzzer
"kata"" anies memang memukau,tapi apakah bisa direalisasikan?😂",Komentar akun buzzer
"lihat komentar isi live chat, anak sd-smp kenapa dikasih nonton ginian mana ngerti anjir 😂
komentarnya gini ""gak bahaya ta"" kocak kocak",Komentar akun buzzer
"anies bicaranya muter2, nda pny contoh konkret 😂",Komentar akun buzzer
anis cuma pinter ngomong dan tata kata 😂😂😂😂😂,Komentar akun buzzer
kwk kwk kwk..anis..anis katanya bicara pada diri sendiri ko sprtinya tdk nyambung😂😂,Komentar akun buzzer
"😂😂 insyalah kami sekelurga siap dukung anis,,
dulu saya pendukung berat bapak, setela bapak gabung ke jokowi saya kecewa😅",Komentar akun buzzer
"kocak, banyak juga akun2 fake yg kerjanya dukung salah 1 capres.. wkwkwk",Komentar akun buzzer
soal nyocot anies emang jago😂😂😂😂,Komentar akun buzzer
anies ngomong doang😂😂,Komentar akun buzzer
"yang ditiup² dengan kata² manis dan contoh kerjanya fail, yang lebih di imani 😅, yang menjelaskan dengan detail dan logis bengong dan menaruh ego yang nga jelas😢yah gimana mau maju negara ini klu mentalnya iri😂melek bangun woy",Komentar akun buzzer
"mulut manis,janji manis sesuai nama si anis ..masih bisa tertipu kah gen z 😅😂",Komentar akun buzzer
tetep setia pak prabowo disat gempuran ganjar sama anis😂,Komentar akun buzzer
kok pendukung si manis rata2 penganguran 😂,Komentar akun buzzer
"tanpa  power point, anies baswedan terlalu keren😂😂
yang suka pakai power point,dia tidak punya power dan tidak punya point (rg)😂",Komentar akun buzzer
klo lomba bicara anies gak da imbangnya.😂😂,Komentar akun buzzer
ahok ngakak liat anis mulai membual lagi😂😂😂,Komentar akun buzzer
pak anis kurang banyak nih buser nya tambah lagi pak 😂,Komentar akun buzzer
harus gantian jangan anis terus paling pertama ditanya....yg lain bisa persiapan nenjawab😂😂😂😂,Komentar akun buzzer
ngaur anis ini 😂😂😂😂😂,Komentar akun buzzer
"gp sudah bekerja prabowo anis baru lip service ""jkw-gp indonesia emas👍👌😇""",Komentar akun buzzer
